dataset_key,dataset,repeat,seed,metric,candidate_order_json,validation_scores_json,midranks_json,tie_correction_T,tied_group_count,largest_tie_size,deterministic_selection_order,selected_candidate,selection_tie_break
cc5,creditcard(0.5%),11,53,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.0013480030639241723, -0.0013339895777844278, -0.0013796838434937623, -0.0018926568440906341, -0.001725662298024575]","[2.0, 1.0, 3.0, 5.0, 4.0]",0.0,0,1,logreg_C1.0>logreg_C0.1>logreg_C10.0>hgb_d6>hgb_d3,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
cc5,creditcard(0.5%),11,53,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.8482780081587517, 0.857552070049071, 0.8482780081587517, 0.7461203481206864, 0.800483463045161]","[2.5, 1.0, 2.5, 5.0, 4.0]",6.0,1,2,logreg_C1.0>logreg_C0.1>logreg_C10.0>hgb_d6>hgb_d3,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),0,42,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5873557178677539, 0.5875833198488194, 0.5899702372915424, 0.9752791181040091, 0.9742139415715295]","[5.0, 4.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),0,42,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7253135562058142, 0.7215997024990619, 0.7244082101700984, 0.986736244508, 0.9810324130121802]","[3.0, 5.0, 4.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),0,42,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7415359207266722, 0.738831615120275, 0.7414383561643836, 0.9875, 0.9821428571428571]","[3.0, 5.0, 4.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),0,42,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.779535399189226, 0.7871488670379669, 0.7861616652594648, 0.9860396979342338, 0.9902285846230829]","[5.0, 3.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),0,42,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9558034445169352, 0.9562525692758579, 0.9562251636667068, 0.9950389711852516, 0.9977684880489047]","[5.0, 3.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),0,42,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.023601601797077185, -0.023589547353533986, -0.02351520630708287, -0.0016521101052827066, -0.0017768529908726955]","[5.0, 4.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),0,42,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6747066506506701, 0.6837799453819824, 0.6939012550149551, 0.9848273573820674, 0.9829180602133044]","[5.0, 4.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),1,43,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5615484697558679, 0.5603394218550924, 0.5612422220288785, 0.9701897788310061, 0.9708991213885475]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),1,43,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7101180412646474, 0.7084146818746355, 0.7078611208916341, 0.9525285282106998, 0.9821629215146924]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),1,43,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7274155538098979, 0.7258444619010213, 0.7254130605822188, 0.9544626593806922, 0.983170947741364]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),1,43,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7543580844828539, 0.7478060189610997, 0.7473629629833827, 0.9942483285133351, 0.9939271956776163]","[3.0, 4.0, 5.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),1,43,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.958100809521523, 0.957390913502428, 0.9580306129797801, 0.9992319105119483, 0.9990709407322561]","[3.0, 5.0, 4.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),1,43,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.027206187361763567, -0.02733137589676505, -0.027251805285773725, -0.001640963970175389, -0.0015736562704211962]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),1,43,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6557997520997577, 0.7065678373904344, 0.7012622194287443, 0.9840922203400154, 0.9859381848979533]","[5.0, 3.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),2,44,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5595486910803656, 0.560218614929504, 0.5603619998765051, 0.9740487394922762, 0.9739311467285113]","[5.0, 4.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),2,44,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.681682343397266, 0.6811505415023011, 0.681682343397266, 0.9885289212772431, 0.9837194862478593]","[3.5, 5.0, 3.5, 1.0, 2.0]",6.0,1,2,hgb_d3>hgb_d6>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),2,44,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6977466977466977, 0.6972049689440993, 0.6977466977466977, 0.9891696750902527, 0.9845874886672711]","[3.5, 5.0, 3.5, 1.0, 2.0]",6.0,1,2,hgb_d3>hgb_d6>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),2,44,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7481817786109843, 0.7528375970190873, 0.7462670257439524, 0.9959203459883137, 0.9968544255311045]","[4.0, 3.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C0.1>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),2,44,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9628399907399613, 0.9634455762269551, 0.9629032325953363, 0.9994143025507198, 0.9996418048657294]","[5.0, 3.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),2,44,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.026634340865032188, -0.026533585446776517, -0.026603594820405755, -0.0011075390225598856, -0.0011414364411398354]","[5.0, 3.0, 4.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),2,44,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6706974505739278, 0.6778626977065686, 0.6789465266812267, 0.9885475701324237, 0.9914059030501312]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),3,45,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5727292289113473, 0.5723751915931908, 0.568794813499409, 0.9668732911442076, 0.9705966809051035]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),3,45,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6997174063071472, 0.7015844607966749, 0.6980640664196032, 0.9743708479825397, 0.9705306453521473]","[4.0, 3.0, 5.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C1.0>logreg_C0.1>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),3,45,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7159533073929961, 0.7169230769230769, 0.7142857142857143, 0.975653742110009, 0.971945701357466]","[4.0, 3.0, 5.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C1.0>logreg_C0.1>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),3,45,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7645055407607109, 0.7600490727166014, 0.7569897753496452, 0.9916177843255849, 0.9942743662884908]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),3,45,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9588159790080194, 0.9587486943190242, 0.958535994676191, 0.9967944479075408, 0.9976707283172721]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),3,45,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.025554942070779574, -0.025630160914809023, -0.025867869338553267, -0.0017918678457122385, -0.00147207499179645]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),3,45,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6686542676720151, 0.6922374991061532, 0.6915386298648496, 0.9791566352387314, 0.9867719124011586]","[5.0, 3.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),4,46,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5549344104644159, 0.5546625507775229, 0.5548473341839628, 0.9700728638892849, 0.9667132750869236]","[3.0, 5.0, 4.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),4,46,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6844702490884992, 0.680715971805552, 0.6767710882213533, 0.9798497016095596, 0.9808163319643849]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),4,46,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.70355078447564, 0.6974198592650508, 0.696443341604632, 0.9808917197452229, 0.9818181818181818]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),4,46,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7298518234911846, 0.7242092040541409, 0.7244963121556316, 0.9853312788019444, 0.986407566108513]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),4,46,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9521384034611471, 0.951677023243977, 0.9517847599253478, 0.9933001781472685, 0.9941977010519172]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),4,46,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.027459642078615457, -0.02754835918721422, -0.027591707084376554, -0.0018546482135980028, -0.002032159924951256]","[3.0, 4.0, 5.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),4,46,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6844702490884992, 0.675590322888508, 0.6779617000162099, 0.9817822393554773, 0.9788823460677268]","[3.0, 5.0, 4.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),5,47,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5545800477721156, 0.5581349455542444, 0.5605782311893138, 0.9718306264321454, 0.9683196861580072]","[5.0, 4.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),5,47,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.700322058110025, 0.6987454517806941, 0.7039242285782609, 0.9828059956407177, 0.9789541745171242]","[4.0, 5.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C0.1>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),5,47,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7164461247637051, 0.7150943396226415, 0.7196969696969697, 0.9837251356238698, 0.9800362976406534]","[4.0, 5.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C0.1>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),5,47,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7601153397722061, 0.7617845443616799, 0.7699139365808825, 0.9892526787171089, 0.9917248516812132]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),5,47,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9638426094905926, 0.9638979504415448, 0.9636450084996941, 0.997864303988266, 0.9988110144545495]","[4.0, 3.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C0.1>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),5,47,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.026552940068269165, -0.026227746530538103, -0.025994032784485147, -0.0016218397763528407, -0.0017551324947080173]","[5.0, 4.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),5,47,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.700322058110025, 0.6987454517806941, 0.7051427078852966, 0.9856938082058667, 0.9856858186591462]","[4.0, 5.0, 3.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C10.0>logreg_C0.1>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),6,48,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5659800595716362, 0.5648408295118212, 0.5650384165270934, 0.9653731774551019, 0.9658763216693438]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),6,48,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7023737146248717, 0.7007106751085678, 0.7018182595546997, 0.9624099229928681, 0.968118606600582]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),6,48,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7192575406032483, 0.7175925925925926, 0.719082719082719, 0.96415770609319, 0.9696969696969697]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),6,48,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.758222009253014, 0.7575119554833504, 0.7553379144889694, 0.982605838215269, 0.9882282637017104]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),6,48,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.960877469774303, 0.9607488079094932, 0.9598970705081522, 0.9956188666775094, 0.9968283089252177]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),6,48,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.02662249123845853, -0.02660861914519874, -0.026703858848666367, -0.002565504031540592, -0.0022939438767984486]","[4.0, 3.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C0.1>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),6,48,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6692317550496459, 0.6701079842171771, 0.6655425925339973, 0.9766342023041135, 0.9785554942324026]","[4.0, 3.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C0.1>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),7,49,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5657093126050681, 0.5677362886842294, 0.5677555432290665, 0.968091694774291, 0.9729598828764713]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),7,49,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7118952480201731, 0.7113641255429837, 0.7130459821259078, 0.9820126298993053, 0.9820126298993053]","[4.0, 5.0, 3.0, 1.5, 1.5]",6.0,1,2,hgb_d3>hgb_d6>logreg_C10.0>logreg_C0.1>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),7,49,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7293729372937293, 0.7289256198347107, 0.7304204451772465, 0.9829596412556054, 0.9829596412556054]","[4.0, 5.0, 3.0, 1.5, 1.5]",6.0,1,2,hgb_d3>hgb_d6>logreg_C10.0>logreg_C0.1>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),7,49,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.758127942243559, 0.7694936424257366, 0.7689028276020935, 0.9907125931975943, 0.9931422398446188]","[5.0, 3.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C1.0>logreg_C10.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),7,49,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9624286678985137, 0.9623689925817089, 0.962760850188776, 0.997059418888155, 0.9983432111957903]","[4.0, 5.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C0.1>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),7,49,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.02498499520660445, -0.02485332282111979, -0.024835326988409127, -0.001583773992163099, -0.0013657340105623487]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
iot,iotid20(6.4%),7,49,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6340802031893341, 0.6726900952429419, 0.6743728954438456, 0.98582069577794, 0.9877185330789919]","[5.0, 4.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C1.0>logreg_C0.1,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
